txn_id,client_id,adviser_id,product_id,txn_date,gross_amount,fee_amount,currency,is_refund
T0001851,C00448,ADV014,PRD0015,2025-05-23,3542.1,7.08,GBP,N
T0001852,C00389,ADV002,PRD0006,27/02/2025,5970.53,23.96,GBP,N
T0001853,C00024,ADV031,PRD0033,2024-07-31,1940.57,42.85,GBP,N
T0001854,C00265,ADV055,PRD0037,09/12/2024,4043.03,60.97,GBP,N
T0001855,C00253,ADV001,PRD0030,2025-02-07,2789.31,105.14,GBP,N
T0001856,C00462,ADV004,PRD0028,2024-01-31,2658.41,61.47,GBP,N
T0001857,C00030,ADV050,PRD0037,14/08/2024,6188.95,120.42,GBP,N
T0001858,C00155,ADV038,PRD0010,15/11/2024,7675.45,93.77,GBP,N
T0001859,C00335,ADV026,PRD0019,08/08/2024,1880.23,42.26,GBP,N
T0001860,C00045,ADV013,PRD0019,2025-11-26,796.97,21.31,GBP,N
T0001861,C00038,ADV031,PRD0029,12/04/2025,5390.17,91.58,GBP,N
T0001862,C00103,ADV036,PRD0037,17/08/2024,1389.24,27.1,GBP,N
T0001863,C00412,ADV039,PRD0032,10/06/2025,2412.82,52.99,GBP,N
T0001864,C00467,ADV028,PRD0018,2024-05-08,1750.66,3.5,GBP,N
T0001865,C00244,ADV058,PRD0039,2024-03-28,8581.39,17.16,GBP,N
T0001866,C00457,ADV002,PRD0037,2025-06-12,24128.9,630.73,GBP,N
T0001867,C00046,ADV005,PRD0001,2024-08-09,2155.43,57.0,GBP,N
T0001868,C00141,ADV001,PRD0003,10/04/2024,23873.4,536.13,GBP,N
T0001869,C00083,ADV047,PRD0036,2025-01-31,4129.85,86.45,GBP,N
T0001870,C00174,ADV046,PRD0008,2025-04-08,2677.28,65.88,GBP,N
T0001871,C00004,ADV015,PRD0019,2024-06-20,9512.81,120.85,GBP,N
T0001872,C00468,ADV041,PRD0035,22/12/2025,19213.71,265.82,GBP,N
T0001873,C00080,ADV060,PRD0009,2025-09-15,2929.96,72.31,GBP,N
T0001874,C00439,ADV040,PRD0026,24/05/2025,2699.06,23.37,GBP,N
T0001875,C00181,ADV016,PRD0003,30/10/2025,18175.68,365.44,GBP,N
T0001876,C00018,ADV028,PRD0022,2024-04-04,7738.81,188.16,GBP,N
T0001877,C00124,ADV040,PRD0021,2024-12-20,307.23,3.64,GBP,N
T0001878,C00065,ADV032,PRD0011,25/04/2024,3096.46,104.06,GBP,N
T0001879,C00368,ADV019,PRD0029,2024-02-01,1769.57,44.68,GBP,N
T0001880,C00096,ADV050,PRD0009,07/08/2025,2131.76,44.8,GBP,N
T0001881,C00328,ADV055,PRD0011,06/07/2024,3964.65,51.05,GBP,N
T0001882,C00088,ADV045,PRD0008,2025-02-18,2346.25,73.89,GBP,N
T0001883,C00175,ADV003,PRD0020,2024-11-07,2498.32,34.8,GBP,N
T0001884,C00219,ADV020,PRD0024,2025-11-10,21908.2,795.38,GBP,N
T0001885,C00234,ADV011,PRD0004,29/05/2024,857.21,32.73,GBP,N
T0001886,C00350,ADV005,PRD0019,2025-07-19,4110.28,73.69,GBP,N
T0001887,C00492,ADV056,PRD0011,06/08/2025,5983.07,188.07,GBP,N
T0001888,C00103,ADV036,PRD0039,19/08/2025,1001.87,44.26,GBP,N
T0001889,C00439,ADV040,PRD0029,03/09/2025,1313.12,35.79,GBP,N
T0001890,C00356,ADV018,PRD0030,17/05/2024,1316.47,27.83,GBP,N
T0001891,C00393,ADV047,PRD0037,28/05/2024,7492.69,229.59,GBP,N
T0001892,C00331,ADV039,PRD0004,2025-08-17,1374.52,27.12,GBP,N
T0001893,C00404,ADV047,PRD0006,08/08/2025,5503.69,141.8,GBP,N
T0001894,C00131,ADV009,PRD0040,2025-09-03,1244.52,12.25,GBP,N
T0001895,C00063,ADV006,PRD0006,2024-05-15,1178.94,19.84,GBP,N
T0001896,C00371,ADV056,PRD0017,13/07/2024,5241.37,131.24,GBP,N
T0001897,C00120,ADV054,PRD0011,03/04/2024,7306.73,164.13,GBP,N
T0001898,C00046,ADV005,PRD0025,2024-09-28,1085.47,21.53,GBP,N
T0001899,C00019,ADV005,PRD0019,2025-12-23,1442.89,18.13,GBP,N
T0001900,C00343,ADV014,PRD0028,2025-11-13,-4384.88,-57.25,GBP,Y
T0001901,C00309,ADV032,PRD0039,05/09/2025,1497.71,37.48,GBP,N
T0001902,C00173,ADV059,PRD0021,17/09/2024,1265.91,25.98,GBP,N
T0001903,C00442,ADV045,PRD0001,2025-05-13,1356.3,35.4,GBP,N
T0001904,C00498,ADV014,PRD0002,07/11/2024,4550.34,81.6,GBP,N
T0001905,C00097,ADV047,PRD0040,2025-10-17,350.63,5.76,GBP,N
T0001906,C00436,ADV014,PRD0034,14/02/2025,16321.11,209.69,GBP,N
T0001907,C00224,ADV004,PRD0029,01/04/2024,14201.89,416.1,GBP,N
T0001908,C00485,ADV034,PRD0027,01/11/2024,10505.36,175.04,GBP,N
T0001909,C00280,ADV054,PRD0035,26/02/2024,2894.79,36.62,GBP,N
T0001910,C00021,ADV032,PRD0020,14/01/2024,1922.6,60.99,GBP,N
T0001911,C00282,ADV029,PRD0016,02/10/2025,5556.97,77.88,GBP,N
T0001912,C00388,ADV044,PRD0004,2024-11-20,1314.13,36.24,GBP,N
T0001913,C00461,ADV049,PRD0021,2025-06-30,23086.72,760.83,GBP,N
T0001914,C00196,ADV016,PRD0033,16/03/2024,2030.34,69.55,GBP,N
T0001915,C00072,ADV047,PRD0006,15/10/2024,9905.75,27.99,GBP,N
T0001916,C00300,ADV005,PRD0006,04/03/2025,7083.48,108.88,GBP,N
T0001917,C00476,ADV027,PRD0027,15/11/2025,2352.54,55.36,GBP,N
T0001918,C00063,ADV006,PRD0002,2024-03-25,2831.05,55.32,GBP,N
T0001919,C00337,ADV030,PRD0023,19/03/2024,1673.14,24.57,GBP,N
T0001920,C00204,ADV020,PRD0020,05/06/2025,3797.17,138.83,GBP,N
T0001921,C00032,ADV027,PRD0009,29/08/2025,5880.56,73.32,GBP,N
T0001922,C00017,ADV012,PRD0007,29/04/2024,3518.53,15.14,GBP,N
T0001923,C00295,ADV017,PRD0015,12/10/2025,2565.92,37.72,GBP,N
T0001924,C00133,ADV016,PRD0015,2025-07-12,3564.17,34.17,GBP,N
T0001925,C00004,ADV015,PRD0038,2024-12-16,10407.11,180.38,GBP,N
T0001926,C00475,ADV052,PRD0027,23/06/2025,7694.36,106.57,GBP,N
T0001927,C00252,ADV051,PRD0004,01/08/2024,5411.94,69.7,GBP,N
T0001928,C00335,ADV026,PRD0021,2024-05-28,2005.39,6.11,GBP,N
T0001929,C00053,ADV057,PRD0029,2024-06-30,2300.26,93.6,GBP,N
T0001930,C00124,ADV040,PRD0009,12/08/2024,5374.96,93.12,GBP,N
T0001931,C00404,ADV047,PRD0009,2025-03-04,2468.01,21.82,GBP,N
T0001932,C00025,ADV015,PRD0026,26/05/2024,1897.9,24.98,GBP,N
T0001933,C00004,ADV015,PRD0007,2025-12-25,11635.01,110.65,GBP,N
T0001934,C00333,ADV057,PRD0034,25/12/2024,3830.83,100.62,GBP,N
T0001935,C00435,ADV031,PRD0009,25/07/2025,4271.06,55.08,GBP,N
T0001936,C00402,ADV056,PRD0008,2024-07-04,2072.98,16.51,GBP,N
T0001937,C00071,ADV005,PRD0020,2025-01-25,4459.58,111.44,GBP,N
T0001938,C00010,ADV025,PRD0037,2025-03-13,7114.96,129.38,GBP,N
T0001939,C00110,ADV022,PRD0040,04/11/2025,4420.49,182.99,GBP,N
T0001940,C00028,ADV013,PRD0030,2024-01-01,943.48,4.13,GBP,N
T0001941,C00270,ADV039,PRD0030,21/03/2024,2259.67,4.52,GBP,N
T0001942,C00376,ADV016,PRD0001,2025-03-04,5570.61,134.74,GBP,N
T0001943,C00423,ADV038,PRD0009,2024-03-03,4243.28,65.26,GBP,N
T0001944,C00208,ADV058,PRD0031,24/01/2024,8367.98,262.29,GBP,N
T0001945,C00080,ADV060,PRD0009,2024-04-28,2646.93,42.68,GBP,N
T0001946,C00483,ADV011,PRD0012,15/05/2024,3284.63,94.84,GBP,N
T0001947,C00398,ADV023,PRD0038,2024-07-10,7681.95,73.72,GBP,N
T0001948,C00069,ADV055,PRD0026,2024-04-27,3291.53,88.07,GBP,N
T0001949,C00300,ADV005,PRD0014,02/11/2024,7334.89,44.07,GBP,N
T0001950,C00109,ADV034,PRD0037,11/08/2025,731.11,1.46,GBP,N
T0001951,C00415,ADV060,PRD0015,2025-06-22,1472.27,12.49,GBP,N
T0001952,C00466,ADV005,PRD0019,27/11/2024,7734.26,80.77,GBP,N
T0001953,C00390,ADV021,PRD0026,2025-06-21,6977.57,228.84,GBP,N
T0001954,C00249,ADV043,PRD0016,02/09/2024,6714.37,115.21,GBP,N
T0001955,C00141,ADV001,PRD0003,2024-02-01,7679.29,194.84,GBP,N
T0001956,C00169,ADV058,PRD0028,2025-06-16,7745.04,197.85,GBP,N
T0001957,C00214,ADV027,PRD0009,2024-04-23,1276.04,2.55,GBP,N
T0001958,C00425,ADV053,PRD0004,15/07/2024,13948.88,384.59,GBP,N
T0001959,C00384,ADV037,PRD0015,23/11/2025,7324.79,112.15,GBP,N
T0001960,C00074,ADV014,PRD0001,2024-07-17,1202.18,29.39,GBP,N
T0001961,C00159,ADV028,PRD0014,2025-02-18,1063.14,24.49,GBP,N
T0001962,C00059,ADV006,PRD0035,2024-02-11,4852.64,74.35,GBP,N
T0001963,C00115,ADV037,PRD0008,2024-04-04,1862.28,47.88,GBP,N
T0001964,C00388,ADV044,PRD0006,2025-08-16,5325.35,44.4,GBP,N
T0001965,C00316,ADV029,PRD0036,05/05/2025,2610.93,14.35,GBP,N
T0001966,C00037,ADV053,PRD0014,16/01/2025,899.12,26.44,GBP,N
T0001967,C00248,ADV049,PRD0038,2024-02-19,1602.62,20.67,GBP,N
T0001968,C00149,ADV033,PRD0002,09/09/2025,2409.39,44.97,GBP,N
T0001969,C00103,ADV036,PRD0035,2024-07-03,3335.11,80.33,GBP,N
T0001970,C00166,ADV009,PRD0002,2024-03-21,6766.19,199.68,GBP,N
T0001971,C00032,ADV027,PRD0024,2024-03-17,1883.23,23.02,GBP,N
T0001972,C00351,ADV024,PRD0027,26/08/2025,5089.49,64.91,GBP,N
T0001973,C00397,ADV015,PRD0029,2025-07-18,2758.94,86.15,GBP,N
T0001974,C00389,ADV002,PRD0016,18/07/2025,3008.55,46.46,GBP,N
T0001975,C00092,ADV007,PRD0004,2024-01-28,438.14,10.89,GBP,N
T0001976,C00005,ADV048,PRD0002,06/02/2025,2154.29,49.05,GBP,N
T0001977,C00444,ADV016,PRD0040,2024-04-24,938.3,17.24,GBP,N
T0001978,C00277,ADV012,PRD0026,03/09/2024,6103.63,137.69,GBP,N
T0001979,C00250,ADV023,PRD0035,2025-07-06,8753.55,179.51,GBP,N
T0001980,C00429,ADV030,PRD0022,2025-06-11,4928.86,79.89,GBP,N
T0001981,C00005,ADV048,PRD0020,01/01/2025,-20889.18,-801.68,GBP,Y
T0001982,C00436,ADV014,PRD0013,2024-09-15,4237.62,125.13,GBP,N
T0001983,C00103,ADV036,PRD0024,24/12/2025,7048.41,101.39,GBP,N
T0001984,C00119,ADV008,PRD0037,2024-01-26,2484.05,38.38,GBP,N
T0001985,C00268,ADV036,PRD0018,2025-09-10,4625.02,35.65,GBP,N
T0001986,C00300,ADV005,PRD0038,24/04/2025,1362.17,26.34,GBP,N
T0001987,C00265,ADV055,PRD0031,2024-09-19,2572.27,28.49,GBP,N
T0001988,C00123,ADV020,PRD0014,2025-12-24,8386.46,170.52,GBP,N
T0001989,C00260,ADV001,PRD0003,23/03/2025,3331.59,40.91,GBP,N
T0001990,C00287,ADV042,PRD0025,02/11/2024,2505.28,18.99,GBP,N
T0001991,C00295,ADV017,PRD0034,2025-06-23,3027.83,35.12,GBP,N
T0001992,C00200,ADV023,PRD0004,19/07/2025,5222.98,109.28,GBP,N
T0001993,C00478,ADV026,PRD0016,22/01/2025,11267.92,280.14,GBP,N
T0001994,C00440,ADV001,PRD0002,2024-02-27,887.48,19.96,GBP,N
T0001995,C00210,ADV024,PRD0038,2025-07-31,3299.86,62.51,GBP,N
T0001996,C00293,ADV027,PRD0022,07/02/2025,2977.95,78.55,GBP,N
T0001997,C00491,ADV018,PRD0001,2024-04-02,2711.25,62.54,GBP,N
T0001998,C00083,ADV047,PRD0014,06/03/2025,3280.02,136.07,GBP,N
T0001999,C00010,ADV025,PRD0018,14/05/2024,5294.44,120.76,GBP,N
T0002000,C00211,ADV006,PRD0035,2024-04-18,9446.61,185.67,GBP,N
T0002001,C00385,ADV043,PRD0004,12/02/2025,728.93,18.02,GBP,N
T0002002,C00032,ADV027,PRD0003,02/06/2025,1168.99,23.56,GBP,N
T0002003,C00192,ADV037,PRD0034,2025-08-12,3695.76,82.66,GBP,N
T0002004,C00354,ADV010,PRD0026,13/10/2024,923.35,15.15,GBP,N
T0002005,C00298,ADV057,PRD0018,2025-02-10,4992.8,31.92,GBP,N
T0002006,C00015,ADV033,PRD0003,2024-01-12,1565.22,51.62,GBP,N
T0002007,C00309,ADV032,PRD0025,2025-01-25,2947.43,12.77,GBP,N
T0002008,C00362,ADV009,PRD0009,2024-02-29,1183.19,12.53,GBP,N
T0002009,C00198,ADV038,PRD0040,29/12/2025,1475.93,40.32,GBP,N
T0002010,C00141,ADV001,,23/07/2024,37215.71,1203.72,GBP,N
T0002011,C00448,ADV014,PRD0016,06/09/2024,2459.38,50.8,GBP,N
T0002012,C00075,ADV003,PRD0029,2025-09-23,11878.36,172.01,GBP,N
T0002013,C00029,ADV017,PRD0005,2024-08-24,3176.02,58.86,GBP,N
T0002014,C00417,ADV023,PRD0025,2024-01-17,5795.67,114.68,GBP,N
T0002015,C00198,ADV038,PRD0034,2025-08-03,1614.84,27.07,GBP,N
T0002016,C00382,ADV040,PRD0024,16/07/2024,5112.47,50.81,GBP,N
T0002017,C00165,ADV048,PRD0009,2024-06-28,2065.55,38.51,GBP,N
T0002018,C00365,ADV042,PRD0003,2024-11-12,261.27,3.56,GBP,N
T0002019,C00349,ADV017,PRD0015,2024-12-26,314.87,6.79,GBP,N
T0002020,C00098,ADV010,PRD0027,01/05/2024,2933.88,56.07,GBP,N
T0002021,C00096,ADV050,PRD0016,2024-01-22,5901.05,77.11,GBP,N
T0002022,C00114,ADV012,PRD0016,2024-04-03,1629.27,55.0,GBP,N
T0002023,C00019,ADV005,PRD0033,11/04/2024,1263.72,10.73,GBP,N
T0002024,C00388,ADV044,PRD0039,24/12/2024,1960.53,19.01,GBP,N
T0002025,C00246,ADV049,PRD0029,2025-09-21,14082.86,475.52,GBP,N
T0002026,C00209,ADV047,PRD0025,09/03/2024,630.93,14.16,GBP,N
T0002027,C00368,ADV019,PRD0014,11/09/2025,5798.67,122.06,GBP,N
T0002028,C00022,ADV060,PRD0007,03/04/2025,9026.24,104.66,GBP,N
T0002029,C00426,ADV018,PRD0017,30/01/2024,968.92,2.71,GBP,N
T0002030,C00093,ADV003,PRD0018,05/02/2024,1409.41,19.24,GBP,N
T0002031,C00474,ADV055,PRD0005,12/07/2024,2264.87,4.53,GBP,N
T0002032,C00068,ADV043,PRD0024,2025-10-28,1776.91,58.03,GBP,N
T0002033,C00361,ADV032,PRD0029,25/10/2025,7556.93,160.04,GBP,N
T0002034,C00470,ADV027,PRD0035,2024-11-30,3471.88,18.92,GBP,N
T0002035,C00135,ADV019,PRD0003,2024-11-23,2012.76,20.2,GBP,N
T0002036,C00062,ADV006,PRD0015,2024-06-01,4465.05,124.52,GBP,N
T0002037,C00084,ADV006,PRD0027,2024-01-11,-9557.16,-142.58,GBP,Y
T0002038,C00314,ADV060,PRD0024,26/03/2024,2323.94,75.45,GBP,N
T0002039,C00131,ADV009,PRD0040,13/01/2024,1552.55,36.57,GBP,N
T0002040,C00129,,PRD0020,2025-06-19,7414.41,153.3,GBP,N
T0002041,C00337,ADV030,PRD0017,09/02/2025,15216.38,518.98,GBP,N
T0002042,C00092,,PRD0038,2025-09-12,13097.37,359.89,GBP,N
T0002043,C00273,ADV023,PRD0028,20/06/2025,6746.9,160.29,GBP,N
T0002044,C00101,ADV021,PRD0040,2025-12-04,2848.98,32.66,GBP,N
T0002045,C00210,ADV024,PRD0023,04/03/2025,6908.46,309.64,GBP,N
T0002046,C00468,ADV041,PRD0025,2024-07-02,5570.8,114.18,GBP,N
T0002047,C00007,ADV020,PRD0019,04/08/2025,5882.07,83.97,GBP,N
T0002048,C00114,ADV012,PRD0012,2024-12-23,3310.63,71.58,GBP,N
T0002049,C00265,ADV055,PRD0027,09/08/2024,8622.59,191.35,GBP,N
T0002050,C00288,ADV055,PRD0017,2024-09-16,7531.86,184.96,GBP,N
T0002051,C00322,ADV002,PRD0001,2024-07-09,1124.27,37.51,GBP,N
T0002052,C00332,ADV044,PRD0018,2024-12-07,6529.28,149.47,GBP,N
T0002053,C00276,ADV052,PRD0031,19/11/2025,1427.92,39.46,GBP,N
T0002054,C00290,ADV059,PRD0001,2025-03-26,3868.49,88.61,GBP,N
T0002055,C00405,ADV031,PRD0004,04/03/2025,3074.16,69.37,GBP,N
T0002056,C00216,ADV035,PRD0023,2025-04-23,-5377.13,-164.79,GBP,Y
T0002057,C00228,ADV043,PRD0025,2025-09-30,2246.2,4.49,GBP,N
T0002058,C00464,ADV056,PRD0006,2024-05-07,2540.23,5.08,GBP,N
T0002059,C00030,ADV050,PRD0011,2024-08-27,2222.98,45.11,GBP,N
T0002060,C00443,ADV057,PRD0005,2024-03-17,2270.91,16.24,GBP,N
T0002061,C00324,ADV026,PRD0003,06/08/2025,987.73,4.08,GBP,N
T0002062,C00047,ADV045,PRD0030,13/10/2024,5605.41,145.22,GBP,N
T0002063,C00174,ADV046,PRD0037,2024-06-26,2105.98,30.73,GBP,N
T0002064,C00177,ADV004,PRD0018,2025-05-04,4820.99,89.43,GBP,N
T0002065,C00158,ADV010,PRD0002,05/01/2025,3506.82,76.22,GBP,N
T0002066,C00175,ADV003,PRD0016,2025-07-16,5144.31,58.03,GBP,N
T0002067,C00313,ADV022,PRD0015,2025-05-10,5944.93,152.79,GBP,N
T0002068,C00383,ADV059,PRD0037,30/07/2025,1115.73,18.25,GBP,N
T0002069,C00409,ADV047,PRD0005,2025-12-27,3201.19,42.04,GBP,N
T0002070,C00458,ADV033,PRD0007,2025-12-29,4212.84,62.1,GBP,N
T0002071,C00170,ADV049,PRD0033,2025-04-04,1913.21,60.99,GBP,N
T0002072,C00185,ADV010,PRD0005,19/05/2025,1983.08,36.66,GBP,N
T0002073,C00086,ADV030,PRD0020,06/09/2024,4957.44,121.8,GBP,N
T0002074,C00060,ADV040,PRD0002,2024-01-06,11116.76,146.67,GBP,N
T0002075,C00487,ADV045,PRD0030,2025-07-31,5810.92,91.27,GBP,N
T0002076,C00267,ADV042,PRD0010,2024-11-15,6659.53,56.42,GBP,N
T0002077,C00055,ADV051,PRD0032,29/07/2024,4750.13,111.88,GBP,N
T0002078,C00496,ADV009,PRD0034,2024-02-13,19560.12,385.08,GBP,N
T0002079,C00076,ADV013,PRD0035,14/02/2025,3738.82,60.4,GBP,N
T0002080,C00178,ADV042,PRD0028,2025-10-13,8070.48,281.96,GBP,N
T0002081,C00011,ADV004,PRD0021,2024-12-13,72463.75,1217.28,GBP,N
T0002082,C00370,ADV024,PRD0015,2024-09-25,5023.25,132.98,GBP,N
T0002083,C00251,ADV031,PRD0024,06/03/2025,3551.14,115.35,GBP,N
T0002084,C00160,ADV020,PRD0026,2025-07-09,901.35,13.61,GBP,N
T0002085,C00387,ADV023,PRD0012,31/05/2024,854.25,25.14,GBP,N
T0002086,C00261,ADV001,PRD0010,23/06/2025,24037.03,572.2,GBP,N
T0002087,C00078,ADV025,PRD0024,31/12/2024,3802.2,101.95,GBP,N
T0002088,C00175,ADV003,PRD0004,05/03/2025,1607.46,64.05,GBP,N
T0002089,C00437,ADV006,PRD0020,25/06/2025,2326.9,26.89,GBP,N
T0002090,C00238,ADV001,PRD0028,29/05/2024,1333.69,10.62,GBP,N
T0002091,C00345,ADV034,PRD0024,2025-06-22,3564.78,110.26,GBP,N
T0002092,C00282,ADV029,PRD0001,2025-07-31,2019.37,7.54,GBP,N
T0002093,C00316,ADV029,PRD0014,2025-01-02,6025.38,72.57,GBP,N
T0002094,C00135,ADV019,PRD0022,21/07/2024,13645.89,264.48,GBP,N
T0002095,C00316,ADV029,PRD0007,12/05/2025,5565.42,128.14,GBP,N
T0002096,C00418,ADV028,PRD0022,2024-12-08,3763.52,76.09,GBP,N
T0002097,C00382,ADV040,PRD0023,2025-02-27,3713.55,51.24,GBP,N
T0002098,C00276,ADV052,PRD0018,2025-09-30,12338.15,200.68,GBP,N
T0002099,C00286,ADV040,PRD0006,13/12/2024,1112.46,26.21,GBP,N
T0002100,C00338,ADV023,PRD0004,2025-12-12,1543.28,6.78,GBP,N
T0002101,C00041,ADV023,,2024-02-07,2209.56,47.2,GBP,N
T0002102,C00364,ADV029,PRD0010,16/07/2025,1246.19,2.49,GBP,N
T0002103,C00130,ADV034,PRD0030,05/08/2024,5685.12,107.43,GBP,N
T0002104,C00359,ADV060,PRD0012,14/05/2024,2577.68,61.28,GBP,N
T0002105,C00269,ADV022,PRD0001,2025-08-25,1543.19,13.67,GBP,N
T0002106,C00019,ADV005,PRD0002,2025-04-15,5902.87,76.77,GBP,N
T0002107,C00273,ADV023,PRD0017,12/11/2025,3354.56,90.59,GBP,N
T0002108,C00062,ADV006,PRD0009,2024-03-04,5211.08,174.66,GBP,N
T0002109,C00317,ADV008,PRD0024,2024-04-02,3603.84,24.74,GBP,N
T0002110,C00139,ADV027,PRD0025,2024-07-03,2266.61,50.59,GBP,N
T0002111,C00245,ADV032,PRD0001,24/01/2025,1405.81,33.63,GBP,N
T0002112,C00066,ADV030,PRD0005,18/05/2024,5461.33,41.83,GBP,N
T0002113,C00125,ADV023,PRD0002,2025-03-21,1590.02,33.14,GBP,N
T0002114,C00285,ADV030,PRD0026,05/01/2025,9062.88,238.2,GBP,N
T0002115,C00275,ADV029,PRD0036,02/03/2024,4547.29,137.56,GBP,N
T0002116,C00433,ADV059,PRD0010,13/09/2025,3518.22,96.95,GBP,N
T0002117,C00324,ADV026,PRD0005,2024-09-20,1763.33,63.54,GBP,N
T0002118,C00484,ADV050,PRD0007,21/08/2024,15701.61,661.39,GBP,N
T0002119,C00408,ADV058,PRD0009,2025-08-28,2873.09,27.56,GBP,N
T0002120,C00042,ADV057,PRD0005,2024-08-10,5914.06,131.19,GBP,N
T0002121,C00045,ADV013,PRD0024,2024-08-28,2052.54,8.3,GBP,N
T0002122,C00049,ADV021,PRD0018,14/10/2025,10239.78,136.95,GBP,N
T0002123,C00282,ADV029,PRD0004,28/11/2024,5343.42,57.37,GBP,N
T0002124,C00102,ADV033,PRD0012,14/01/2024,9201.95,222.1,GBP,N
T0002125,C00409,ADV047,PRD0007,12/07/2025,7654.86,339.61,GBP,N
T0002126,C00433,ADV059,PRD0019,2025-08-19,3279.91,16.94,GBP,N
T0002127,C00368,ADV019,PRD0004,2024-04-17,1686.0,42.27,GBP,N
T0002128,C00325,ADV053,PRD0027,2025-05-13,3897.23,57.91,GBP,N
T0002129,C00066,ADV030,PRD0006,2025-03-07,2085.23,60.34,GBP,N
T0002130,C00136,ADV028,PRD0032,06/12/2024,2657.32,71.35,GBP,N
T0002131,C00276,ADV052,PRD0034,2024-01-12,16822.86,179.18,GBP,N
T0002132,C00412,ADV039,PRD0027,2025-12-16,8559.62,96.99,GBP,N
T0002133,C00183,ADV037,PRD0002,2024-12-26,4999.28,10.0,GBP,N
T0002134,C00186,ADV042,PRD0019,20/02/2025,6811.62,56.63,GBP,N
T0002135,C00010,ADV025,PRD0028,19/06/2025,8413.9,206.69,GBP,N
T0002136,C00156,ADV055,PRD0034,2025-05-16,4654.98,139.37,GBP,N
T0002137,C00468,ADV041,PRD0040,2024-12-09,3638.97,87.66,GBP,N
T0002138,C00393,ADV047,PRD0018,16/07/2024,4296.69,49.19,GBP,N
T0002139,C00270,ADV039,PRD0036,2024-12-14,5943.8,134.94,GBP,N
T0002140,C00319,ADV025,PRD0023,2025-12-09,23990.06,103.66,GBP,N
T0002141,C00465,ADV031,PRD0032,04/07/2024,1406.52,12.5,GBP,N
T0002142,C00309,ADV032,PRD0026,22/08/2024,4102.0,107.08,GBP,N
T0002143,C00438,ADV057,PRD0018,2024-11-24,-2433.03,-60.64,GBP,Y
T0002144,C00399,ADV053,PRD0024,18/05/2025,32109.13,617.25,GBP,N
T0002145,C00053,ADV057,PRD0005,05/01/2025,2470.99,50.25,GBP,N
T0002146,C00394,ADV052,PRD0008,2025-05-26,12006.7,139.44,GBP,N
T0002147,C00143,ADV014,PRD0040,2024-04-30,6797.52,231.98,GBP,N
T0002148,C00184,ADV039,PRD0022,2025-03-04,6106.29,191.15,GBP,N
T0002149,C00476,ADV027,PRD0007,18/08/2024,10195.95,102.51,GBP,N
T0002150,C00412,ADV039,PRD0019,14/01/2024,5750.85,174.25,GBP,N
T0002151,C00275,ADV029,PRD0023,2025-11-27,3051.81,6.1,GBP,N
T0002152,C00190,ADV013,PRD0026,2025-05-18,21210.77,595.35,GBP,N
T0002153,C00369,ADV021,PRD0021,2024-04-28,1426.79,46.41,GBP,N
T0002154,C00178,ADV042,PRD0034,09/04/2025,771.2,13.87,GBP,N
T0002155,C00422,ADV044,PRD0009,2025-10-13,2009.07,46.14,GBP,N
T0002156,C00472,ADV056,PRD0002,04/09/2025,7418.65,65.89,GBP,N
T0002157,C00471,ADV005,PRD0037,19/02/2025,2208.83,33.75,GBP,N
T0002158,C00033,ADV033,PRD0026,2025-07-23,4357.48,160.89,GBP,N
T0002159,C00227,ADV008,PRD0018,2025-05-22,9144.82,281.32,GBP,N
T0002160,C00481,ADV045,PRD0001,2024-03-14,7380.41,210.08,GBP,N
T0002161,C00008,ADV042,PRD0014,2024-04-17,5789.47,91.55,GBP,N
T0002162,C00044,ADV035,PRD0008,14/12/2025,10757.57,136.16,GBP,N
T0002163,C00030,ADV050,PRD0031,31/12/2024,4219.23,106.85,GBP,N
T0002164,C00128,ADV036,PRD0004,15/06/2025,10538.65,108.71,GBP,N
T0002165,C00304,ADV024,PRD0005,15/09/2025,4889.7,69.68,GBP,N
T0002166,C00075,ADV003,PRD0032,2024-06-20,15627.9,340.63,GBP,N
T0002167,C00243,ADV030,PRD0001,2025-09-21,10805.29,446.2,GBP,N
T0002168,C00244,ADV058,PRD0013,2024-02-13,4432.37,30.5,GBP,N
T0002169,C00281,ADV023,PRD0030,2025-03-22,11601.85,267.43,GBP,N
T0002170,C00251,ADV031,PRD0009,2024-07-16,-9418.27,-109.2,GBP,Y
T0002171,C00441,ADV043,PRD0018,06/10/2024,8846.59,244.31,GBP,N
T0002172,C00100,ADV016,PRD0028,03/05/2025,5745.16,159.89,GBP,N
T0002173,C00040,ADV016,,2025-01-10,1530.0,16.52,GBP,N
T0002174,C00255,ADV021,PRD0017,2024-06-29,2719.62,102.9,GBP,N
T0002175,C00425,ADV053,PRD0030,2024-05-21,9552.45,75.71,GBP,N
T0002176,C00020,ADV039,PRD0020,2024-09-29,13278.77,105.01,GBP,N
T0002177,C00140,ADV040,PRD0023,19/11/2024,1096.16,16.59,GBP,N
T0002178,C00115,ADV037,PRD0022,10/12/2024,1901.28,59.14,GBP,N
T0002179,C00065,ADV032,PRD0028,05/09/2025,693.42,14.63,GBP,N
T0002180,C00486,ADV038,PRD0023,2024-12-02,1300.1,38.06,GBP,N
T0002181,C00351,ADV024,PRD0003,2024-01-20,-7240.58,-211.71,GBP,Y
T0002182,C00479,ADV003,PRD0015,2024-08-31,2446.71,17.32,GBP,N
